ID,Source,TMC,Severity,Start_Time,End_Time,LAT,LON,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight

A-3302688,Bing,,4,2020-12-16 22:34:30,2020-12-17 01:21:28,38.03279,-78.864444,38.03914,-78.886264,1.266,On I-64 at mile marker 98 in the County of Augusta motorists can expect delays due to a vehicle crash. All West lanes are closed.,,I-64 W,R,Waynesboro,Augusta,VA,22980,US,US/Eastern,KSHD,2020-12-16 22:35:00,27.0,27.0,94.0,28.59,5.0,CALM,0.0,0.01,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3302941,Bing,,4,2020-12-19 07:34:40,2020-12-19 10:19:27,34.733215,-83.015151,34.7348,-83.017558,0.175,Incident on OLD WALHALLA HWY near MELTON RD Road closed. Take alternate route.,1353.0, Old Walhalla Hwy,L,West Union,Oconee,SC,29696-2912,US,US/Eastern,KCEU,2020-12-19 07:27:00,28.0,28.0,92.0,29.44,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3303175,Bing,,4,2020-12-12 14:12:00,2020-12-12 16:00:00,40.821187,-97.67766,40.821111,-97.595947,4.273,Construction on I-80 EB near NE-93E Road closed. Take alternate route.,,I-80 E,R,York,York,NE,68467,US,US/Central,KJYR,2020-12-12 14:15:00,28.0,20.0,86.0,28.31,10.0,NNW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3303200,Bing,,4,2020-12-21 14:37:00,2020-12-21 18:00:00,33.707288,-84.247938,33.698968,-84.260028,0.902,Incident on I-285 WB near FLUS-SHOALS RD Road closed. Take alternate route.,,GA-407 S,R,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,2020-12-21 14:52:00,60.0,60.0,44.0,28.93,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3303442,Bing,,4,2020-12-09 15:11:00,2020-12-09 17:12:57,40.350197,-75.959697,40.352117,-75.956077,0.232,Multi vehicle crash on PA 12 eastbound between (Beginning of PA - 012) and Exit: PA 61 SOUTH - CENTRE AVE. All lanes closed.,,Warren Street Byp E,R,Reading,Berks,PA,19610,US,US/Eastern,KRDG,2020-12-09 14:54:00,35.0,35.0,82.0,29.38,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3303675,Bing,,4,2020-12-10 19:12:00,2020-12-10 21:12:00,35.163307,-82.726828,35.171573,-82.7346,0.72,East of Rosman / Heading South. There is a lane closed near Connestee Trail.&amp;nbsp;,5599.0, Greenville Hwy,R,Brevard,Transylvania,NC,28712-7538,US,US/Eastern,KAVL,2020-12-10 18:54:00,50.0,50.0,50.0,27.88,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3303858,Bing,,4,2020-12-13 06:38:00,2020-12-13 12:29:09,34.077472,-117.475578,34.077469,-117.475292,0.016,Incident on SAN BERNARDINO AVE near HEMLOCK AVE Road closed. Take alternate route.,9698.0, Hemlock Ave,R,Fontana,San Bernardino,CA,92335-5309,US,US/Pacific,KONT,2020-12-13 06:53:00,43.0,40.0,74.0,29.2,10.0,NW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3303922,Bing,,4,2020-12-08 05:15:21,2020-12-08 11:03:20,42.748842,-95.551332,42.74844,-95.551344,0.028,Incident on US-59 SB near IA-3 Road closed. Take alternate route.,100.0, E Maple St,R,Cherokee,Cherokee,IA,51012,US,US/Central,KCKP,2020-12-08 05:15:00,19.0,19.0,100.0,28.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3303923,Bing,,4,2020-12-08 05:15:21,2020-12-08 08:57:21,42.749674,-95.551271,42.748191,-95.551356,0.103,Incident on US-59 SB near IA-3 Road closed. Take alternate route.,201.0, W Main St,R,Cherokee,Cherokee,IA,51012-1851,US,US/Central,KCKP,2020-12-08 05:15:00,19.0,19.0,100.0,28.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3304437,Bing,,4,2020-12-30 16:13:00,2020-12-30 20:00:45,38.261671,-77.871755,38.26249,-77.871093,0.067,On Rt. 692 in the County of Orange in the vicinity of Mine Run Rd; Rt. 621E/W (Orange County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,10298.0, Grasty Gold Mine Rd,L,Rhoadesville,Orange,VA,22542-8820,US,US/Eastern,KOMH,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3304522,Bing,,4,2020-12-31 19:27:00,2020-12-31 22:15:01,25.269058,-80.440596,25.265508,-80.439806,0.25,Incident on US-1 SB near MM 115 Road closed. Take alternate route.,,S Dixie Hwy,R,Homestead,Miami-Dade,FL,33035,US,US/Eastern,KHST,2020-12-31 19:56:00,75.0,75.0,72.0,30.07,10.0,E,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3304642,Bing,,4,2020-12-25 13:02:30,2020-12-25 15:31:46,37.533835,-77.508062,37.528975,-77.523992,0.935,On VA-76 in the City of Richmond in the vicinity of the ramp to Powhite Parkway near Forest Hill Avenue motorists can expect delays due to a vehicle crash. All West lanes are closed.,,Powhite Pkwy S,R,Richmond,Richmond City,VA,23225,US,US/Eastern,KFCI,2020-12-25 12:56:00,35.0,26.0,44.0,29.47,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3304821,Bing,,4,2020-12-13 21:50:28,2020-12-13 23:55:48,36.401895,-94.19096,36.384028,-94.17893,1.404,I-49 S - US-71 S is closed from US-71/Exit 93 (US-71) to AR-72/Exit 88 (US-71) due to accident.,,I-49 S,R,Bentonville,Benton,AR,72712,US,US/Central,KVBT,2020-12-13 21:56:00,32.0,24.0,100.0,28.8,10.0,N,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3304880,Bing,,4,2020-12-08 02:39:00,2020-12-08 07:06:56,40.817881,-75.594139,40.829525,-75.59022,0.83,Incident on FOREST INN RD near FIRE LINE RD Road closed. Take alternate route.,92.0, Hahns Dairy Rd,L,Palmerton,Carbon,PA,18071-5428,US,US/Eastern,KABE,2020-12-08 02:51:00,31.0,25.0,64.0,29.32,10.0,NNW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3305028,Bing,,4,2020-12-28 16:54:54,2020-12-29 17:39:56,39.876025,-99.720958,39.883205,-99.706398,0.918,Construction on KS-383 EB near US-36 Road closed. Take alternate route.,,Road E9,R,Almena,Norton,KS,67622,US,US/Central,KHLC,2020-12-28 16:53:00,31.0,25.0,92.0,27.99,0.75,SSE,6.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3305300,Bing,,4,2020-12-31 13:08:00,2020-12-31 14:52:21,36.623677,-79.864473,36.624336,-79.867587,0.179,On US-58 in the County of Henry in the vicinity of the ramp at US-220N/S (William F. Stone Highway) motorists can expect delays due to a vehicle crash. All West lanes are closed.,,US-220 N,R,Martinsville,Henry,VA,24112,US,US/Eastern,KMTV,2020-12-31 13:15:00,57.0,57.0,76.0,29.11,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3305366,Bing,,4,2020-12-22 00:02:23,2020-12-22 01:17:24,41.694434,-91.644741,41.694184,-91.671851,1.399,Incident on I-80 WB near US-218 Road closed. Take alternate route.,,I-80 W,R,Iowa City,Johnson,IA,52240,US,US/Central,KIOW,2020-12-22 00:52:00,29.0,20.0,75.0,29.4,10.0,NW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3305665,Bing,,4,2020-12-10 23:31:00,2020-12-11 01:31:00,34.601773,-79.102731,34.587293,-79.124101,1.574,Near Lumberton / Mile Marker 13 Heading South. The road is closed near Exit 13 ( I-74).,,I-95 S,R,Lumberton,Robeson,NC,28360,US,US/Eastern,KLBT,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3306211,Bing,,4,2020-12-31 16:38:00,2020-12-31 18:39:44,41.108307,-79.489753,41.107085,-79.489485,0.086,Incident on PA-68 WB near BALD EAGLE ST Road closed. Take alternate route.,405.0, Colerain St,R,Sligo,Clarion,PA,16255-4917,US,US/Eastern,KFKL,2020-12-31 16:56:00,28.0,28.0,92.0,28.64,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3306306,Bing,,4,2020-12-25 02:35:33,2020-12-25 04:39:47,44.699517,-73.453077,44.707197,-73.453097,0.531,Incident on US-9 NB near GUN BOAT LN Road closed. Take alternate route.,148.0, Margaret St,R,Plattsburgh,Clinton,NY,12901-1838,US,US/Eastern,KPBG,2020-12-25 02:53:00,50.0,50.0,96.0,29.23,8.0,SE,10.0,0.09,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3306314,Bing,,4,2020-12-02 23:27:29,2020-12-03 00:57:38,39.366298,-77.503277,39.358518,-77.504807,0.544,Incident on US-15 SB near US-340 Road closed. Take alternate route.,,Jefferson National Pike W,R,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,2020-12-02 23:35:00,37.0,31.0,52.0,29.92,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3306400,Bing,,4,2020-12-28 03:38:19,2020-12-28 06:43:21,38.635064,-92.618576,38.621464,-92.602566,1.277,Incident on US-50 near MO-M Road closed. Take alternate route.,,Highway 50,R,California,Moniteau,MO,65018,US,US/Central,KJEF,2020-12-28 03:53:00,34.0,30.0,73.0,29.63,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3306530,Bing,,4,2020-12-23 16:44:21,2020-12-24 17:29:24,41.137682,-101.01099,41.138709,-101.13172,6.283,Construction on I-80 WB near NE-56C Road closed. Take alternate route.,,I-80 W,R,Hershey,Lincoln,NE,69143,US,US/Central,KLBF,2020-12-23 16:53:00,24.0,9.0,62.0,27.21,10.0,NNW,21.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3306686,Bing,,4,2020-12-01 15:41:00,2020-12-01 17:35:58,40.012531,-75.210811,40.026662,-75.231339,1.461,Incident on I-76 WB near US-1 Road closed. Take alternate route.,,I-76 W,R,Bala Cynwyd,Montgomery,PA,19004,US,US/Eastern,KLOM,2020-12-01 15:35:00,43.0,38.0,54.0,29.34,10.0,W,9.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3306691,Bing,,4,2020-12-16 02:50:00,2020-12-16 05:15:37,39.185187,-78.13245,39.184995,-78.133046,0.035,On VA-7 in the County of Frederick in the vicinity of the ramp to I-81N motorists can expect delays due to a tractor trailer crash. All West lanes are closed.,1511.0, Berryville Pike,L,Winchester,Frederick,VA,22603-4814,US,US/Eastern,KOKV,2020-12-16 02:55:00,23.0,23.0,86.0,29.51,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night

A-3306743,Bing,,4,2020-12-09 06:44:56,2020-12-10 03:45:00,38.242808,-81.550854,38.242188,-81.549846,0.069,Incident on US-60 EB near SIMMONS CREEK RD Road closed. Take alternate route.,,Access,R,Belle,Kanawha,WV,25015,US,US/Eastern,KCRW,2020-12-09 06:54:00,33.0,25.0,72.0,28.94,10.0,S,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3306753,Bing,,4,2020-12-19 20:23:54,2020-12-20 00:38:56,38.364991,-95.978999,38.367907,-95.986543,0.456,Incident on KS-130 WB near COFFEY COUNTY LINE Road closed. Take alternate route.,,KS-130,R,Neosho Rapids,Lyon,KS,66864,US,US/Central,KEMP,2020-12-19 20:53:00,29.0,22.0,72.0,28.76,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3306935,Bing,,4,2020-12-08 15:22:00,2020-12-08 19:22:00,35.982448,-78.263646,35.982453,-78.264941,0.072,Near Louisburg / Both Directions. The road is closed at NC-39,34.0, Ferrells Bridge Rd,R,Louisburg,Franklin,NC,27549-8906,US,US/Eastern,KLHZ,2020-12-08 15:15:00,45.0,41.0,49.0,29.56,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3307115,Bing,,4,2020-12-29 03:55:00,2020-12-29 07:11:19,38.977695,-76.99191,38.976455,-76.993117,0.107,MD-650 is closed from MD-193/University Blvd (New Hampshire Ave/MD-650) to MD-410 (New Hampshire Ave/MD-650) due to accident.,,New Hampshire Ave,R,Takoma Park,Montgomery,MD,20912,US,US/Eastern,KCGS,2020-12-29 03:55:00,39.0,33.0,50.0,30.28,10.0,NW,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,True,True,False,Night,Night,Night,Night

A-3307203,Bing,,4,2020-12-23 07:38:00,2020-12-23 11:58:13,30.456279,-84.374066,30.456129,-84.374066,0.01,Incident on AENON CHURCH RD near W TENNESSEE ST Road closed. Take alternate route.,,Aenon Church Rd,R,Tallahassee,Leon,FL,32304,US,US/Eastern,KTLH,2020-12-23 07:53:00,34.0,34.0,96.0,30.16,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day

A-3307372,Bing,,4,2020-12-28 03:38:19,2020-12-28 05:38:19,38.588136,-92.330335,38.583416,-92.319965,0.648,Incident on US-50 near MO-M Road closed. Take alternate route.,,US-50 E,R,Jefferson City,Cole,MO,65109,US,US/Central,KJEF,2020-12-28 03:53:00,34.0,30.0,73.0,29.63,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3307373,Bing,,4,2020-12-26 02:06:00,2020-12-26 03:44:44,41.811514,-124.108847,41.809877,-124.112135,0.204,Incident on US-199 SB near WALKER RD Road closed. Take alternate route.,1659.0, US Highway 199,L,Crescent City,Del Norte,CA,95531-9468,US,US/Pacific,KCEC,2020-12-26 01:56:00,51.0,51.0,86.0,29.86,6.0,SSW,20.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3307457,Bing,,4,2020-12-13 02:45:48,2020-12-13 04:47:55,41.67263,-74.794695,41.67402,-74.828367,1.74,Incident on NY-17B WB near AIRPORT RD Road closed. Take alternate route.,1118.0, State Route 17B,R,Mongaup Valley,Sullivan,NY,12762-5305,US,US/Eastern,KMSV,2020-12-13 02:35:00,45.0,45.0,100.0,28.38,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3307838,Bing,,4,2020-12-09 17:30:00,2020-12-12 02:15:00,35.764313,-77.992661,35.771484,-77.993336,0.497,Near Wilson / Both Directions. Road closed with detour to clean up after fuel spill by private party. 9:30 AM to 5:30 PM each day.,4812.0, Bloomery Rd,R,Wilson,Wilson,NC,27896-8147,US,US/Eastern,KRWI,2020-12-09 17:53:00,43.0,43.0,58.0,29.8,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3307989,Bing,,4,2020-12-27 02:28:44,2020-12-27 05:42:31,39.122713,-76.825617,39.12134,-76.826722,0.112,Incident on US-1 SB near LYNN BUFF CT Road closed. Take alternate route.,9500.0, Lynn Buff Ct,R,Laurel,Howard,MD,20723-6324,US,US/Eastern,KFME,2020-12-27 02:35:00,23.0,23.0,93.0,30.05,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3308127,Bing,,4,2020-12-24 02:46:06,2020-12-24 04:43:08,33.840733,-117.249795,33.846703,-117.252405,0.439,Incident on I-215 NB near RAMONA EXPY Road closed. Take alternate route.,,Escondido Fwy N,R,Perris,Riverside,CA,92571,US,US/Pacific,KRIV,2020-12-24 02:56:00,56.0,56.0,7.0,28.6,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3308288,Bing,,4,2020-12-08 05:15:21,2020-12-08 09:18:21,42.750483,-95.551261,42.75157,-95.551215,0.075,Incident on US-59 NB near COUNTY HWY-C44 Road closed. Take alternate route.,200.0, W Willow St,R,Cherokee,Cherokee,IA,51012,US,US/Central,KCKP,2020-12-08 05:15:00,19.0,19.0,100.0,28.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3308705,Bing,,4,2020-12-23 16:07:42,2020-12-23 22:22:17,39.30854,-74.982277,39.308802,-74.9824,0.019,Incident on NJ-47 NB near COUNTY HWY-646 Road closed. Take alternate route.,3573.0, S 2nd St,L,Millville,Cumberland,NJ,08332-8817,US,US/Eastern,KMIV,2020-12-23 15:54:00,43.0,40.0,56.0,30.26,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3309129,Bing,,4,2020-12-27 11:59:01,2020-12-27 14:06:31,38.997485,-76.872134,39.000307,-76.867035,0.336,Incident on MD-295 NB near MD-193 Road closed. Take alternate route.,,Baltimore Washington Pkwy N,R,Greenbelt,Prince George's,MD,20770,US,US/Eastern,KCGS,2020-12-27 11:55:00,37.0,37.0,41.0,30.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3309179,Bing,,4,2020-12-28 06:36:26,2020-12-28 10:32:00,41.176586,-73.150041,41.196637,-73.121654,2.024,I-95 Northbound CLOSED between Exits 32 and 33 because of Motor Vehicle Accident (2 Vehicle). Congested between Exits 30 and 33 (2.4 miles). Reported Sunday December 27 at 11:47 pm.,,Governor John Davis Lodge Tpke,R,Stratford,Fairfield,CT,06615,US,US/Eastern,KBDR,2020-12-28 05:52:00,32.0,32.0,82.0,30.24,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3309221,Bing,,4,2020-12-17 23:52:00,2020-12-18 01:45:00,35.63983,-78.565796,35.62283,-78.567096,1.177,Near Garner / Mile Marker 309 Both Directions. The road is closed Westbound and the left lane is closed Eastbound at Exit 309 (US-70 /&amp;nbsp;Clayton Bypass).,,I-40 E,R,Garner,Wake,NC,27529,US,US/Eastern,KRDU,2020-12-17 23:51:00,42.0,42.0,89.0,29.72,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3309421,Bing,,4,2020-12-30 04:22:30,2020-12-30 08:12:20,37.640876,-76.378965,37.639785,-76.376953,0.133,On Rt. 641 North in the County of Lancaster in the vicinity of Windmill Point Rd; Rt. 695E/W (Lancaster County) near Greengate Drive motorists can expect delays due to a vehicle crash. Lane closures exist.,107.0, Mosquito Point Rd,R,White Stone,Lancaster,VA,22578-2932,US,US/Eastern,KFYJ,2020-12-30 04:15:00,23.0,23.0,89.0,30.52,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3309641,Bing,,4,2020-12-28 12:24:20,2020-12-28 13:39:21,34.171705,-118.158036,34.177124,-118.163151,0.475,Incident on I-210 WB near HOWARD ST Expect delays.,,Foothill Fwy W,R,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3309692,Bing,,4,2020-12-22 13:25:00,2020-12-22 19:11:59,41.703576,-86.209369,41.702989,-86.21052,0.072,Incident on IN-23 SB near 28TH ST Road closed. Take alternate route.,17701.0, State Road 23,R,South Bend,St. Joseph,IN,46635-1752,US,US/Eastern,KSBN,2020-12-22 13:54:00,40.0,33.0,65.0,29.34,10.0,SW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3310009,Bing,,4,2020-12-13 09:24:00,2020-12-13 11:09:24,34.98338,-82.166887,34.984015,-82.166314,0.055,Incident on PLUMLEY CT near HOLLY SPRINGS RD Road closed. Take alternate route.,100.0, Plumley Ct,R,Lyman,Spartanburg,SC,29365-9438,US,US/Eastern,KGSP,2020-12-13 09:53:00,57.0,57.0,77.0,29.08,10.0,WNW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3310012,Bing,,4,2020-12-24 08:38:37,2020-12-24 10:40:04,41.456673,-72.981315,41.457109,-72.977176,0.216,Incident on STATE RTE-42 NB near OTHER RD Road closed. Take alternate route.,70.0, Cheshire Rd,R,Bethany,New Haven,CT,06524-3114,US,US/Eastern,KOXC,2020-12-24 08:51:00,47.0,41.0,90.0,29.42,10.0,S,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3310028,Bing,,4,2020-12-16 05:59:28,2020-12-17 06:44:32,37.606255,-99.285524,37.641683,-98.775127,28.038,Construction on US-54 EB near US-183 Road closed. Take alternate route.,100.0, N Olive St,R,Greensburg,Kiowa,KS,67054,US,US/Central,KPTT,2020-12-16 05:55:00,22.0,22.0,95.0,27.97,0.75,WSW,3.0,0.0,Fog,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3310198,Bing,,4,2020-12-21 00:52:00,2020-12-22 02:26:57,35.716305,-111.488045,35.745255,-111.473755,2.155,Construction on US-89 NB near BLACK MESA PUMP STATION RD Road closed. Take alternate route.,,FS Rd,R,Flagstaff,Coconino,AZ,86001,US,US/Mountain,KFLG,2020-12-21 00:57:00,19.0,19.0,65.0,23.37,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3310272,Bing,,4,2020-12-20 18:02:50,2020-12-20 20:21:41,34.294225,-91.528247,34.296338,-91.528211,0.146,Incident on AR-276 NB near US-165 Road closed. Take alternate route.,2108.0, Highway 276,R,Stuttgart,Arkansas,AR,72160,US,US/Central,KSGT,2020-12-20 17:56:00,43.0,39.0,97.0,29.78,4.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3310283,Bing,,4,2020-12-04 01:23:00,2020-12-04 02:38:59,26.106934,-80.28212,26.105088,-80.274739,0.475,Incident on I-595 EB near NOB HILL RD Road closed. Take alternate route.,,I-595 W,R,Fort Lauderdale,Broward,FL,33324,US,US/Eastern,KHWO,2020-12-04 01:53:00,70.0,70.0,63.0,30.13,10.0,ESE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3310554,Bing,,4,2020-12-11 01:20:00,2020-12-11 06:05:39,40.922878,-76.905235,40.924934,-76.887956,0.913,Multi vehicle crash on MAPLE ST / FURNACE RD both directions between STEIN LN and SUPPLEE MILL RD. All lanes closed.,2698.0, Stein Ln,L,Lewisburg,Union,PA,17837,US,US/Eastern,KSEG,2020-12-11 00:53:00,24.0,24.0,96.0,29.69,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3310698,Bing,,4,2020-12-24 20:52:30,2020-12-24 23:36:46,38.796666,-78.596766,38.798827,-78.595902,0.156,On US-11 in the County of Shenandoah in the vicinity of Old Bethel Rd; Rt. 700E/W (Shenandoah County) motorists can expect delays due to a tractor trailer crash. All North lanes are closed.,12772.0, Old Valley Pike,R,Edinburg,Shenandoah,VA,22824-3134,US,US/Eastern,KLUA,2020-12-24 20:55:00,50.0,50.0,100.0,28.55,1.0,CALM,0.0,0.06,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3311166,Bing,,4,2020-12-21 20:46:00,2020-12-21 23:45:00,33.718239,-84.96621,33.716772,-84.990234,1.384,Incident on I-20 WB near GA-113 Road closed. Take alternate route.,,GA-402 W,R,Villa Rica,Carroll,GA,30180,US,US/Eastern,KPUJ,2020-12-21 20:55:00,46.0,44.0,71.0,28.7,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3311425,Bing,,4,2020-12-24 02:02:00,2020-12-24 03:22:53,36.962792,-76.271729,36.965119,-76.28682,0.848,Incident on I-64 WB near MM 274 Road closed. Take alternate route.,,I-64 W,R,Norfolk,Norfolk,VA,23503,US,US/Eastern,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3311625,Bing,,4,2020-12-06 14:41:00,2020-12-06 18:26:00,35.621385,-78.567215,35.612119,-78.56655,0.641,Near Clayton / Mile Marker 310 Heading East. The road is closed after Exit 309 (US-70).,,I-40 E,R,Garner,Johnston,NC,27529,US,US/Eastern,KRDU,2020-12-06 14:51:00,54.0,54.0,47.0,29.51,10.0,WSW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3311759,Bing,,4,2020-12-30 16:09:05,2020-12-30 17:50:07,43.075575,-76.172125,43.077747,-76.176204,0.255,Incident on NY-370 WB near PARK ST Road closed. Take alternate route.,2220.0, Park St,R,Syracuse,Onondaga,NY,13208-1036,US,US/Eastern,KSYR,2020-12-30 15:54:00,41.0,32.0,51.0,29.47,10.0,S,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3311821,Bing,,4,2020-12-19 01:46:00,2020-12-20 00:45:00,48.963812,-122.331195,48.963795,-122.328757,0.111,Incident on WA-546 EB near MP 7 Road closed. Take alternate route.,8898.0, Van Buren Rd,R,Everson,Whatcom,WA,98247-9340,US,US/Pacific,KBLI,2020-12-19 01:53:00,48.0,48.0,80.0,29.89,10.0,SSW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

