ID,Source,TMC,Severity,Start_Time,End_Time,LAT,LON,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight

A-3231968,Bing,,4,2020-12-09 12:41:00.000000000,2020-12-09 16:54:47.000000000,40.579881,-75.624864,40.579795,-75.703071,4.104,Crash on I-78 westbound between Exit 49A: PA 100 SOUTH - TREXLERTOWN and Exit 45: PA 863 - LYNNPORT/NEW SMITHVILLE. All lanes closed.,,I-78 W,R,Fogelsville,Lehigh,PA,18051,US,US/Eastern,KXLL,2020-12-09 12:35:00,32.0,26.0,93.0,29.38,0.75,WSW,6.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3232085,Bing,,4,2020-12-22 00:24:00.000000000,2020-12-22 02:27:36.000000000,40.593709,-80.271778,40.59556,-80.273944,0.171,Multi vehicle crash on BRODHEAD RD both directions between ELAINE ST and CRESMONT DR. All lanes closed.,100.0, Elaine St,R,Aliquippa,Beaver,PA,15001-4416,US,US/Eastern,KPIT,2020-12-22 00:16:00,37.0,30.0,89.0,28.43,9.0,WSW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3232094,Bing,,4,2020-12-26 06:40:23.000000000,2020-12-26 08:18:31.000000000,38.163413,-75.318617,38.162348,-75.310063,0.47,Incident on MD-365 SB near SPENCE CHURCH RD Road closed. Take alternate route.,7439.0, Public Landing Rd,R,Snow Hill,Worcester,MD,21863-2502,US,US/Eastern,KSBY,2020-12-26 06:54:00,25.0,18.0,53.0,29.98,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3232244,Bing,,4,2020-11-25 01:54:00.000000000,2020-11-25 02:54:00.000000000,35.925563,-78.1915,35.924701,-78.190597,0.078,East of Wake Forest / Heading East. The east lane is closed on NC-98 near the Wake County and Franklin County Lines.,1787.0, NC 98 Hwy E,R,Spring Hope,Franklin,NC,27882,US,US/Eastern,KLHZ,2020-11-25 01:55:00,36.0,36.0,93.0,29.98,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3232404,Bing,,4,2020-11-15 09:40:00.000000000,2020-11-15 10:55:00.000000000,33.718189,-84.397798,33.704459,-84.404028,1.014,Incident on I-75 SB near UNIVERSITY AVE Road closed. Take alternate route.,,GA-401 S,R,Atlanta,Fulton,GA,30310,US,US/Eastern,KATL,2020-11-15 09:52:00,63.0,63.0,81.0,28.99,10.0,SW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3232638,Bing,,4,2020-11-11 23:00:00.000000000,2020-11-12 01:30:00.000000000,33.233815,-84.26461,33.232877,-84.264839,0.066,Incident on GA-155 SB near CRESCENT WAY Road closed. Take alternate route.,722.0, S Hill St,R,Griffin,Spalding,GA,30224-4831,US,US/Eastern,K6A2,2020-11-11 22:55:00,70.0,70.0,94.0,28.91,10.0,S,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3232668,Bing,,4,2020-12-21 03:58:00.000000000,2020-12-21 09:45:00.000000000,35.210033,-79.860531,35.206933,-79.870681,0.612,Near Mount Gilead / Both Directions. The road is closed in both directions near Pekin Road.,100.0, Poole Farm Rd,L,Candor,Montgomery,NC,27229-9686,US,US/Eastern,KSOP,2020-12-21 03:56:00,44.0,41.0,96.0,29.46,1.0,VAR,6.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3232670,Bing,,4,2020-12-27 10:14:00.000000000,2020-12-27 11:35:47.000000000,28.200713,-82.380648,28.189193,-82.386418,0.87,Incident on I-75 SB near FL-56 Road closed. Take alternate route.,,I-75 S,R,Wesley Chapel,Pasco,FL,33544,US,US/Eastern,KVDF,2020-12-27 10:15:00,54.0,54.0,51.0,30.23,10.0,NNE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3232752,Bing,,4,2020-12-27 18:08:30.000000000,2020-12-27 20:46:09.000000000,37.672557,-76.871183,37.672054,-76.872594,0.085,On VA-14 in the County of King &amp; Queen in the vicinity of Carltons Corner Rd N; Rt. 617E/W (King &amp; Queen County) motorists can expect delays due to a vehicle crash. All West lanes are closed. All East lanes are closed.,,The Trail,R,King and Queen Court House,King and Queen,VA,23085,US,US/Eastern,KFYJ,2020-12-27 18:15:00,36.0,36.0,82.0,30.28,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day

A-3233049,Bing,,4,2020-11-21 06:22:00.000000000,2020-11-21 10:45:00.000000000,32.121803,-81.38221,32.124709,-81.386718,0.332,Incident on I-16 WB near OLD RIVER ROAD CR 310 Road closed. Take alternate route.,,GA-404 W,R,Bloomingdale,Effingham,GA,31302,US,US/Eastern,KSAV,2020-11-21 05:53:00,56.0,56.0,90.0,30.32,10.0,N,7.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3233144,Bing,,4,2020-11-11 11:01:42.000000000,2020-11-12 11:46:44.000000000,45.349389,-93.899185,45.297526,-93.794718,6.213,Construction on I-94 near CR-8 Expect delays.,,I-94 E,R,Monticello,Wright,MN,55362,US,US/Central,KMGG,2020-11-11 10:55:00,29.0,22.0,78.0,28.81,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3233319,Bing,,4,2020-12-16 01:52:30.000000000,2020-12-16 05:20:42.000000000,36.550987,-76.738396,36.559907,-76.750926,0.929,On US-13 in the City of Suffolk in the vicinity of Drum Hill Rd; City Rt. 670E/W (City of Suffolk) near Fowler Auto motorists can expect potential delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.,501.0, Drum Hill Rd,L,Suffolk,Suffolk,VA,23438,US,US/Eastern,KSFQ,2020-12-16 01:55:00,36.0,36.0,86.0,30.17,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3233333,Bing,,4,2020-12-17 00:57:00.000000000,2020-12-17 04:43:37.000000000,41.819497,-75.680912,41.871299,-75.718308,4.064,Incident on I-81 NB near PA-848 Road closed. Take alternate route.,,I-81 N,R,New Milford,Susquehanna,PA,18834,US,US/Eastern,KBGM,2020-12-17 00:53:00,16.0,,88.0,28.12,0.25,,,0.4,Heavy Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3233361,Bing,,4,2020-11-13 23:08:22.000000000,2020-11-20 07:57:22.000000000,44.746687,-122.27628,44.723359,-122.248705,2.105,OR-22 is closed from Gates Hill Rd (OR-22) to Breitenbush Rd (OR-22) due to accident.,38835.0, N Santiam Hwy,R,Detroit,Marion,OR,97342,US,US/Pacific,KSLE,2020-11-13 23:12:00,42.0,38.0,82.0,29.82,10.0,S,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3233391,Bing,,4,2020-12-18 20:59:55,2020-12-19 00:51:28,39.373816,-76.542816,39.374284,-76.542391,0.04,Incident on MD-147 NB near TAYLOR AVE Road closed. Take alternate route.,7799.0, Harford Rd,R,Parkville,Baltimore County,MD,21234-6403,US,US/Eastern,KMTN,2020-12-18 20:54:00,30.0,30.0,80.0,30.42,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night

A-3233585,Bing,,4,2020-12-13 03:42:30,2020-12-13 06:44:43,37.282279,-76.481622,37.284565,-76.476893,0.304,On Rt. 641 in the County of Gloucester in the vicinity of Broad Marsh Ln; Rt. 654E/W (Gloucester County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,8000.0, Broad Marsh Ln,R,Hayes,Gloucester,VA,23072-4512,US,US/Eastern,KPHF,2020-12-13 03:54:00,55.0,55.0,89.0,29.99,10.0,SW,8.0,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night

A-3233887,Bing,,4,2020-11-06 21:49:06,2020-11-07 00:51:50,36.347097,-94.579893,36.331297,-94.587643,1.174,Incident on AR-43 SB near STATE HWY-102 Road closed. Take alternate route.,,N Highway 43,R,Maysville,Benton,AR,72747,US,US/Central,KSLG,2020-11-06 21:56:00,56.0,56.0,77.0,28.89,10.0,ESE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3233941,Bing,,4,2020-11-22 07:33:00,2020-11-22 10:27:01,38.497898,-79.045375,38.496313,-79.042129,0.207,On US-33 in the County of Rockingham in the vicinity of Coopers Mountain Rd; Rt. 732E/W (Rockingham County) motorists can expect delays due to a vehicle crash. All East lanes are closed.,10894.0, Rawley Pike,R,Hinton,Rockingham,VA,22831-2213,US,US/Eastern,KSHD,2020-11-22 07:35:00,49.0,49.0,84.0,29.06,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3234233,Bing,,4,2020-11-24 04:38:00,2020-11-24 09:45:00,33.645812,-85.632151,33.647722,-85.653511,1.236,Incident on US-78 WB near MM 171 Road closed. Take alternate route.,,County Road 500,R,Heflin,Cleburne,AL,36264,US,US/Central,KANB,2020-11-24 04:53:00,37.0,37.0,82.0,29.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234240,Bing,,4,2020-12-02 19:19:00,2020-12-02 21:20:17,36.601456,-80.736926,36.670256,-80.708556,5.007,On I-77 at mile marker 3 in the County of Carroll motorists can expect delays due to a tractor trailer crash. All North lanes are closed. Traffic backups are approximately 3.0 miles.,,I-77 N,R,Cana,Carroll,VA,24317,US,US/Eastern,KMWK,2020-12-02 19:35:00,36.0,36.0,67.0,28.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234244,Bing,,4,2020-11-21 18:43:00,2020-11-21 20:06:49,41.3951,-74.463819,41.39061,-74.475159,0.665,Incident on US-6 WB near NY-284 Road closed. Take alternate route.,199.0, Ridgebury Hill Rd,L,Slate Hill,Orange,NY,10973-4212,US,US/Eastern,KMGJ,2020-11-21 18:54:00,48.0,45.0,61.0,29.99,10.0,NNE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234292,Bing,,4,2020-12-24 01:43:32,2020-12-24 03:42:14,36.068177,-106.094617,36.06863,-106.095188,0.045,Incident on NM-74 WB near MM 2 Road closed. Take alternate route.,257.0, State Road 74,R,Ohkay Owingeh,Rio Arriba,NM,87566-8618,US,US/Mountain,KLAM,2020-12-24 01:35:00,15.0,1.0,39.0,23.25,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234408,Bing,,4,2020-11-08 17:30:00,2020-11-08 23:15:00,33.336107,-111.687169,33.338932,-111.687205,0.195,Incident on POWER RD near WARNER RD Road closed. Take alternate route.,4442.0, S Power Rd,L,Mesa,Maricopa,AZ,85212-3632,US,US/Mountain,KIWA,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day

A-3234451,Bing,,4,2020-11-03 15:37:49,2020-11-03 16:58:36,41.653965,-72.672339,41.646395,-72.674509,0.535,Incident on I-91 SB near EXIT 23 Road closed. Take alternate route.,,I-91 S,R,Rocky Hill,Hartford,CT,06067,US,US/Eastern,KHFD,2020-11-03 15:53:00,44.0,37.0,31.0,30.12,10.0,NW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3234513,Bing,,4,2020-11-23 05:41:00,2020-11-23 11:30:12,40.343494,-76.929831,40.425497,-77.007041,6.972,Incident on US-11 NB near VALLEY ST Road closed. Take alternate route.,100.0, Valley St,L,Marysville,Perry,PA,17053-1424,US,US/Eastern,KCXY,2020-11-23 05:30:00,51.0,51.0,86.0,29.59,5.0,W,12.0,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day

A-3234514,Bing,,4,2020-11-23 05:41:00,2020-11-23 09:45:12,40.343494,-76.929831,40.430497,-77.00274,7.132,Incident on US-11 NB near VALLEY ST Road closed. Take alternate route.,100.0, Valley St,L,Marysville,Perry,PA,17053-1424,US,US/Eastern,KCXY,2020-11-23 05:30:00,51.0,51.0,86.0,29.59,5.0,W,12.0,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day

A-3234548,Bing,,4,2020-12-09 02:26:00,2020-12-09 05:11:00,35.400835,-82.511283,35.398065,-82.504713,0.417,Near Fletcher / Mile Marker 44 Heading East. The road is closed near Exit 44 ( US-25).,,I-26 E,R,Hendersonville,Henderson,NC,28791,US,US/Eastern,KAVL,2020-12-09 02:54:00,29.0,18.0,72.0,27.76,10.0,NNW,15.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234585,Bing,,4,2020-12-14 03:01:00,2020-12-14 06:00:00,35.588154,-81.34695,35.581338,-81.338427,0.672,West of Maiden / Both Directions. The road is closed near Hope Road.,3600.0, Scronce Rd,R,Vale,Catawba,NC,28168-6774,US,US/Eastern,KHKY,2020-12-14 03:01:00,50.0,50.0,89.0,28.59,5.0,NNE,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234636,Bing,,4,2020-12-19 21:11:42,2020-12-19 22:56:10,36.139944,-85.428496,36.143934,-85.372216,3.152,Incident on I-40 EB near MM 294 Road closed. Take alternate route.,,I-40 E,R,Cookeville,Putnam,TN,38506,US,US/Central,KSRB,2020-12-19 21:15:00,45.0,45.0,61.0,29.01,10.0,S,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234678,Bing,,4,2020-12-13 04:46:00,2020-12-13 06:33:28,34.03617,-118.219857,34.036979,-118.219807,0.056,Incident on I-5 NB near WHITTIER BLVD Road closed. Take alternate route.,,Whittier Blvd,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2020-12-13 04:52:00,52.0,52.0,69.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234753,Bing,,4,2020-12-24 18:06:00,2020-12-24 19:04:24,40.293263,-85.148631,40.295008,-85.14864,0.121,IN-1 is closed from IN-28 (IN-1) to W 800 S (IN-1) due to accident.,9119.0, N State Road 1,R,Ridgeville,Randolph,IN,47380,US,US/Eastern,KMIE,2020-12-24 17:53:00,18.0,4.0,68.0,28.8,7.0,WNW,15.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day

A-3234761,Bing,,4,2020-11-27 02:47:18,2020-11-27 15:35:32,34.871307,-120.468231,34.88139,-120.497421,1.795,Incident on CA-1 NB near SOLOMON RD Road closed. Take alternate route.,1500.0, Cabrillo Hwy,R,Santa Maria,Santa Barbara,CA,93455-5911,US,US/Pacific,KSMX,2020-11-27 02:51:00,41.0,41.0,60.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234762,Bing,,4,2020-11-27 02:47:18,2020-11-27 06:50:21,34.863964,-120.456944,34.881384,-120.497424,2.591,Incident on CA-1 NB near SOLOMON RD Road closed. Take alternate route.,1698.0, W Clark Ave,L,Santa Maria,Santa Barbara,CA,93455,US,US/Pacific,KSMX,2020-11-27 02:51:00,41.0,41.0,60.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234857,Bing,,4,2020-12-25 22:38:30,2020-12-26 00:45:37,39.150477,-76.643446,39.156247,-76.651136,0.573,I-97 NORTH AT EXIT 14A MD 100 MD-100 E (NB),7700.0, McNamara Dr,L,Glen Burnie,Anne Arundel,MD,21061-4469,US,US/Eastern,KBWI,2020-12-25 22:54:00,25.0,11.0,49.0,29.77,10.0,W,18.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234886,Bing,,4,2020-12-06 12:22:00,2020-12-06 15:15:00,36.282859,-86.273845,36.283868,-86.27299,0.084,Incident on TN-10 NB near OLD HUNTERS POINT PK N Road closed. Take alternate route.,5202.0, Hunters Point Pike,L,Lebanon,Wilson,TN,37087-0266,US,US/Central,KMQY,2020-12-06 11:53:00,55.0,55.0,53.0,29.3,10.0,E,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3234909,Bing,,4,2020-12-08 22:10:00,2020-12-08 23:10:00,36.133018,-78.680961,36.134477,-78.681099,0.101,Near Creedmoor / Heading South. The south lane is closed near Sam Moss Hayes Rd.,2235.0, US Highway 15,L,Creedmoor,Granville,NC,27522-9394,US,US/Eastern,KRDU,2020-12-08 21:51:00,34.0,34.0,64.0,29.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3234978,Bing,,4,2020-12-03 14:30:00,2020-12-03 19:30:00,32.856845,-83.638908,32.859779,-83.642391,0.286,Incident on I-16 WB near I-75 Road closed. Take alternate route.,,GA-404 W,R,Macon,Macon-Bibb County,GA,31204,US,US/Eastern,KMCN,2020-12-03 14:53:00,61.0,61.0,44.0,29.87,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235085,Bing,,4,2020-12-09 01:03:20,2020-12-09 02:39:20,41.280062,-95.783157,41.289551,-95.689061,4.929,Incident on US-6 EB near I-80 Road closed. Take alternate route.,,E Kanesville Blvd,R,Council Bluffs,Pottawattamie,IA,51503,US,US/Central,KCBF,2020-12-09 00:55:00,45.0,41.0,43.0,28.57,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235120,Bing,,4,2020-11-19 14:49:00,2020-11-19 16:53:22,39.502968,-76.221674,39.506141,-76.214351,0.448,I-95 NORTH/SOUTH AT MP 82 (MARYLAND HOUSE SERVICE AREA),,I-95 N,R,Aberdeen,Harford,MD,21001,US,US/Eastern,KAPG,2020-11-19 14:58:00,49.0,43.0,51.0,30.43,8.0,SSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235162,Bing,,4,2020-11-07 12:18:00,2020-11-07 13:36:45,38.006931,-78.364833,38.010316,-78.3738,0.541,On I-64 at mile marker 128 in the County of Albemarle motorists can expect delays due to a vehicle crash. All West lanes are closed.,,I-64 W,R,Keswick,Albemarle,VA,22947,US,US/Eastern,KCHO,2020-11-07 11:53:00,74.0,74.0,35.0,29.63,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235194,Bing,,4,2020-11-01 10:03:00,2020-11-01 13:07:51,40.494223,-79.942755,40.495322,-79.908716,1.79,Crash on PA 28 northbound between Exit 5B: PA 8 NORTH - BUTLER and Exit 6: PA 8 SOUTH - HIGHLAND PK BR/ASPINWALL. All lanes closed.,,PA-28 N,R,Pittsburgh,Allegheny,PA,15223,US,US/Eastern,KAGC,2020-11-01 09:53:00,54.0,54.0,72.0,28.48,9.0,SW,22.0,0.0,Light Rain / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235323,Bing,,4,2020-11-26 08:39:00,2020-11-26 10:06:53,26.002846,-80.167161,25.992906,-80.166101,0.69,Incident on I-95 SB near EXIT 19 Road closed. Take alternate route.,,I-95 S,R,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2020-11-26 08:53:00,78.0,78.0,62.0,30.13,10.0,SE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235327,Bing,,4,2020-11-18 10:28:11,2020-11-18 14:57:40,42.770618,-73.946667,42.771904,-73.948518,0.129,Incident on NY-7 NB near FAYETTE DR Road closed. Take alternate route.,2345.0, Curry Rd,L,Schenectady,Schenectady,NY,12303-4303,US,US/Eastern,KALB,2020-11-18 10:51:00,25.0,14.0,53.0,30.16,10.0,W,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235335,Bing,,4,2020-11-08 15:15:00,2020-11-08 21:13:17,40.306273,-78.232966,40.298133,-78.239336,0.655,Crash on PA 26 both directions between SHY BEAVER RD and DOGTOWN RD. All lanes closed.,1400.0, Dogtown Rd,L,James Creek,Huntingdon,PA,16657-7930,US,US/Eastern,KAOO,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day

A-3235351,Bing,,4,2020-11-28 23:51:30,2020-11-29 01:54:13,40.332252,-75.458712,40.330958,-75.456655,0.14,PA-63 is closed from Upper Ridge Rd (Main St/PA-63) to Geryville Pike (Main St/PA-63) due to accident.,3095.0, Sumneytown Pike,R,Green Lane,Montgomery,PA,18054-2259,US,US/Eastern,KUKT,2020-11-28 23:55:00,32.0,32.0,87.0,29.55,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235355,Bing,,4,2020-11-29 01:32:00,2020-11-29 03:56:25,34.190665,-114.210122,34.216475,-114.194912,1.984,Incident on AZ-95 NB near GOLF COURSE DR Road closed. Take alternate route.,11051.0, State Highway 95,R,Parker,La Paz,AZ,85344,US,US/Pacific,KBLH,2020-11-29 01:52:00,44.0,40.0,24.0,29.7,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235449,Bing,,4,2020-11-11 02:36:00,2020-11-11 05:45:00,35.739147,-84.503431,35.739627,-84.504139,0.052,Incident on TN-72 EB near EASTER RD Road closed. Take alternate route.,1698.0, Loudon Hwy,L,Philadelphia,Roane,TN,37846-3948,US,US/Eastern,KMMI,2020-11-11 02:53:00,65.0,65.0,100.0,28.88,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235556,Bing,,4,2020-12-25 07:48:00,2020-12-25 10:07:31,37.613054,-77.363145,37.631648,-77.376916,1.489,I-295 N is closed from US-360/Mechanicsville Tpke/Exit 37 (I-295) to Meadowbridge Rd/Pole Green Rd/Exit 38 (I-295) due to accident.,,I-295 N,R,Mechanicsville,Hanover,VA,23111,US,US/Eastern,KRIC,2020-12-25 07:54:00,38.0,28.0,76.0,29.44,10.0,WSW,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235678,Bing,,4,2020-12-29 02:42:00,2020-12-29 04:44:00,42.290571,-83.130787,42.278611,-83.152887,1.4,Incident on I-75 SB near SPRINGWELLS Road closed. Take alternate route.,,Fisher Fwy S,R,Detroit,Wayne,MI,48209,US,US/Eastern,KDET,2020-12-29 02:53:00,26.0,18.0,71.0,29.74,5.0,WSW,8.0,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235687,Bing,,4,2020-12-25 14:57:00,2020-12-25 19:38:59,37.598965,-106.727388,37.602813,-106.726282,0.273,Incident on US-160 EB near WOLF CRK Road closed. Take alternate route.,,US Highway 160,R,South Fork,Mineral,CO,81154,US,US/Mountain,KCPW,2020-12-25 14:55:00,45.0,45.0,26.0,22.69,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3235820,Bing,,4,2020-12-04 00:48:30,2020-12-04 03:54:13,37.588192,-76.4743,37.585401,-76.472918,0.207,On VA-3 in the County of Middlesex in the vicinity of Syringa Rd; Rt. 624N/S (Middlesex County) motorists can expect delays due to a vehicle crash. All West lanes are closed. All East lanes are closed.,1.0, Syringa Rd,R,Topping,Middlesex,VA,23169-2233,US,US/Eastern,KFYJ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235838,Bing,,4,2020-11-19 03:47:38,2020-11-19 05:27:50,33.957914,-80.983797,33.958494,-80.984497,0.057,Incident on SHOP RD near BELTLINE BLVD Road closed. Take alternate route.,2414.0, Shop Rd,R,Columbia,Richland,SC,29209,US,US/Eastern,KCUB,2020-11-19 03:53:00,35.0,35.0,89.0,30.44,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235960,Bing,,4,2020-11-15 23:27:30,2020-11-16 01:29:06,38.810403,-76.755805,38.810278,-76.763849,0.433,MD 4 EAST/WEST BETWEEN RITCHIE MARLBORO RD AND WATER ST,,Pennsylvania Ave,R,Upper Marlboro,Prince George's,MD,20772,US,US/Eastern,KADW,2020-11-15 23:56:00,55.0,55.0,49.0,29.59,10.0,WNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

A-3235995,Bing,,4,2020-11-28 16:43:00,2020-11-28 19:39:02,40.400316,-77.113126,40.387559,-77.140345,1.682,Crash on PA 274 both directions between SPRING RD and DARK HOLLOW RD. All lanes closed.,1421.0, New Bloomfield Rd,R,New Bloomfield,Perry,PA,17068-8035,US,US/Eastern,KCXY,2020-11-28 16:56:00,53.0,53.0,34.0,29.68,10.0,NW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day

A-3236032,Bing,,4,2020-11-24 08:31:00,2020-11-24 12:06:13,40.981804,-75.212756,40.981084,-75.210156,0.144,Incident on I-80 EB near US-209 Road closed. Take alternate route.,,US-209 N,R,Stroudsburg,Monroe,PA,18360,US,US/Eastern,KMPO,2020-11-24 08:53:00,33.0,25.0,72.0,28.24,10.0,WNW,10.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day

A-3236036,Bing,,4,2020-11-14 04:16:30,2020-11-14 07:02:26,36.624077,-82.020962,36.629964,-82.013243,0.59,On Rt. 665 in the County of Washington in the vicinity of Neal Rd; Rt. 671N/S (Washington County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.,19286.0, Cleveland Rd,R,Abingdon,Washington,VA,24211-5828,US,US/Eastern,KVJI,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night

